09 Feb 15:29:21 ::  Train Loss Prior: 1.4107809004592895
09 Feb 15:33:31 ::  Train Loss Prior: 1.4073143069839478
09 Feb 15:37:31 ::  Train Loss Prior: 1.405160898361206
09 Feb 15:41:31 ::  Train Loss Prior: 1.404489345779419
09 Feb 15:45:32 ::  Train Loss Prior: 1.4031319179916382
09 Feb 15:49:29 ::  Train Loss Prior: 1.4003660411453247
09 Feb 15:53:35 ::  Train Loss Prior: 1.3975801730155946
09 Feb 15:57:36 ::  Train Loss Prior: 1.394457040233612
09 Feb 16:01:41 ::  Train Loss Prior: 1.3924098351287841
09 Feb 16:05:43 ::  Train Loss Prior: 1.3885769717216492
09 Feb 16:09:45 ::  Train Loss Prior: 1.386510089187622
09 Feb 16:13:45 ::  Train Loss Prior: 1.3837074738502502
09 Feb 16:17:50 ::  Train Loss Prior: 1.3827319334793091
09 Feb 16:21:53 ::  Train Loss Prior: 1.380403941192627
09 Feb 16:25:58 ::  Train Loss Prior: 1.3785111062812805
09 Feb 16:29:56 ::  Train Loss Prior: 1.3761176357650757
09 Feb 16:34:00 ::  Train Loss Prior: 1.3751618700027466
09 Feb 16:38:05 ::  Train Loss Prior: 1.3726316665649414
09 Feb 16:42:09 ::  Train Loss Prior: 1.3708585947990417
09 Feb 16:46:15 ::  Train Loss Prior: 1.368941400756836
09 Feb 16:50:22 ::  Train Loss Prior: 1.3672235952091216
09 Feb 16:54:26 ::  Train Loss Prior: 1.3657645640754699
09 Feb 16:58:22 ::  Train Loss Prior: 1.3646161772918701
09 Feb 17:02:37 ::  Train Loss Prior: 1.3624831253242493
09 Feb 17:06:37 ::  Train Loss Prior: 1.358764489812851
09 Feb 17:10:38 ::  Train Loss Prior: 1.3574694240188598
09 Feb 17:14:47 ::  Train Loss Prior: 1.35482567445755
09 Feb 17:18:46 ::  Train Loss Prior: 1.3539632305812836
09 Feb 17:22:48 ::  Train Loss Prior: 1.3518348150253297
09 Feb 17:26:49 ::  Train Loss Prior: 1.350009193725586
09 Feb 17:30:52 ::  Train Loss Prior: 1.347650725517273
09 Feb 17:35:05 ::  Train Loss Prior: 1.3457270859909058
09 Feb 17:39:17 ::  Train Loss Prior: 1.3436181135368348
09 Feb 17:43:13 ::  Train Loss Prior: 1.3411507055664063
09 Feb 17:47:11 ::  Train Loss Prior: 1.3380467972660064
09 Feb 17:51:09 ::  Train Loss Prior: 1.3360192201805114
09 Feb 17:55:13 ::  Train Loss Prior: 1.3336682735824585
09 Feb 17:59:20 ::  Train Loss Prior: 1.3314841110420228
09 Feb 18:03:21 ::  Train Loss Prior: 1.3297920782661439
09 Feb 18:07:09 ::  Train Loss Prior: 1.3280401305961609
09 Feb 18:11:13 ::  Train Loss Prior: 1.3255537102413177
09 Feb 18:15:08 ::  Train Loss Prior: 1.3256122653770446
09 Feb 18:19:08 ::  Train Loss Prior: 1.3244038794898987
09 Feb 18:23:11 ::  Train Loss Prior: 1.323842513847351
09 Feb 18:27:17 ::  Train Loss Prior: 1.3226875106430054
09 Feb 18:31:24 ::  Train Loss Prior: 1.320673337650299
09 Feb 18:35:25 ::  Train Loss Prior: 1.3195558037376405
09 Feb 18:39:22 ::  Train Loss Prior: 1.316676374950409
09 Feb 18:43:27 ::  Train Loss Prior: 1.3146973196792602
09 Feb 18:47:26 ::  Train Loss Prior: 1.3141357689094544
09 Feb 18:51:19 ::  Train Loss Prior: 1.3106120584678649
09 Feb 18:55:28 ::  Train Loss Prior: 1.309382689037323
09 Feb 18:59:31 ::  Train Loss Prior: 1.3086228844070436
09 Feb 19:03:38 ::  Train Loss Prior: 1.3076351733207703
09 Feb 19:07:38 ::  Train Loss Prior: 1.3071556653118133
09 Feb 19:11:44 ::  Train Loss Prior: 1.3068947334098815
09 Feb 19:15:49 ::  Train Loss Prior: 1.304065917701721
09 Feb 19:19:49 ::  Train Loss Prior: 1.3027729520797728
09 Feb 19:23:54 ::  Train Loss Prior: 1.3011011042404175
09 Feb 19:27:50 ::  Train Loss Prior: 1.3007266269207
09 Feb 19:31:56 ::  Train Loss Prior: 1.2979497197723389
09 Feb 19:35:54 ::  Train Loss Prior: 1.2962065493011474
09 Feb 19:39:59 ::  Train Loss Prior: 1.296069270477295
09 Feb 19:44:21 ::  Train Loss Prior: 1.2944792399406433
09 Feb 19:48:25 ::  Train Loss Prior: 1.2936028781700135
09 Feb 19:52:27 ::  Train Loss Prior: 1.2918867940425873
09 Feb 19:56:21 ::  Train Loss Prior: 1.2908647783088685
09 Feb 20:00:27 ::  Train Loss Prior: 1.2902651657009125
09 Feb 20:04:29 ::  Train Loss Prior: 1.2894717859745026
09 Feb 20:08:33 ::  Train Loss Prior: 1.2881067573356628
09 Feb 20:12:37 ::  Train Loss Prior: 1.2864483732318879
09 Feb 20:16:37 ::  Train Loss Prior: 1.2850344984054565
09 Feb 20:20:36 ::  Train Loss Prior: 1.2839939558029174
09 Feb 20:24:45 ::  Train Loss Prior: 1.2817982591724395
09 Feb 20:28:50 ::  Train Loss Prior: 1.280656238117218
09 Feb 20:32:55 ::  Train Loss Prior: 1.2804132491874696
09 Feb 20:36:51 ::  Train Loss Prior: 1.2788262962913512
09 Feb 20:40:52 ::  Train Loss Prior: 1.2771858827114104
09 Feb 20:45:01 ::  Train Loss Prior: 1.2767459348487853
09 Feb 20:49:00 ::  Train Loss Prior: 1.275423506746292
09 Feb 20:53:07 ::  Train Loss Prior: 1.2742232532691955
09 Feb 20:57:03 ::  Train Loss Prior: 1.2716374659442902
09 Feb 21:00:59 ::  Train Loss Prior: 1.2706312709903718
09 Feb 21:05:00 ::  Train Loss Prior: 1.2699122493839263
09 Feb 21:08:56 ::  Train Loss Prior: 1.2685380876255035
09 Feb 21:12:57 ::  Train Loss Prior: 1.2662829319572448
09 Feb 21:16:54 ::  Train Loss Prior: 1.2656833242797851
09 Feb 21:20:48 ::  Train Loss Prior: 1.2629226062202454
09 Feb 21:24:59 ::  Train Loss Prior: 1.2597863319396974
09 Feb 21:29:04 ::  Train Loss Prior: 1.2600553739738465
09 Feb 21:33:03 ::  Train Loss Prior: 1.258803320093155
09 Feb 21:37:04 ::  Train Loss Prior: 1.2568129669761658
09 Feb 21:41:06 ::  Train Loss Prior: 1.25598101064682
09 Feb 21:45:17 ::  Train Loss Prior: 1.2548024341773987
09 Feb 21:49:15 ::  Train Loss Prior: 1.2533581589317322
09 Feb 21:53:16 ::  Train Loss Prior: 1.2513998281097412
09 Feb 21:57:13 ::  Train Loss Prior: 1.248606522436142
09 Feb 22:01:15 ::  Train Loss Prior: 1.2481131726837158
09 Feb 22:05:23 ::  Train Loss Prior: 1.246844001531601
09 Feb 22:09:20 ::  Train Loss Prior: 1.244826001367569
09 Feb 22:13:32 ::  Train Loss Prior: 1.2448098996448518
09 Feb 22:17:43 ::  Train Loss Prior: 1.2440200767040253
09 Feb 22:21:49 ::  Train Loss Prior: 1.243247081718445
09 Feb 22:25:53 ::  Train Loss Prior: 1.2427933221817016
09 Feb 22:29:55 ::  Train Loss Prior: 1.241515296125412
09 Feb 22:34:00 ::  Train Loss Prior: 1.2401635080242157
09 Feb 22:37:54 ::  Train Loss Prior: 1.238490056066513
09 Feb 22:42:01 ::  Train Loss Prior: 1.2375266770935058
09 Feb 22:46:01 ::  Train Loss Prior: 1.2348578090381623
09 Feb 22:50:07 ::  Train Loss Prior: 1.2343314348506929
09 Feb 22:54:13 ::  Train Loss Prior: 1.232671850605011
09 Feb 22:58:11 ::  Train Loss Prior: 1.2314267249393462
09 Feb 23:02:16 ::  Train Loss Prior: 1.23023222240448
09 Feb 23:06:15 ::  Train Loss Prior: 1.2288481591224671
09 Feb 23:10:14 ::  Train Loss Prior: 1.2268284991073608
09 Feb 23:14:29 ::  Train Loss Prior: 1.2258724232101441
09 Feb 23:18:36 ::  Train Loss Prior: 1.2239239467525482
09 Feb 23:22:42 ::  Train Loss Prior: 1.222896313714981
09 Feb 23:26:41 ::  Train Loss Prior: 1.2214939472770692
09 Feb 23:30:39 ::  Train Loss Prior: 1.2207559084224702
09 Feb 23:34:47 ::  Train Loss Prior: 1.218110569190979
09 Feb 23:38:46 ::  Train Loss Prior: 1.2178923131847381
09 Feb 23:42:51 ::  Train Loss Prior: 1.216480067615509
09 Feb 23:46:56 ::  Train Loss Prior: 1.2155942941856384
09 Feb 23:51:01 ::  Train Loss Prior: 1.2143646304130553
09 Feb 23:55:11 ::  Train Loss Prior: 1.2132301386356354
09 Feb 23:59:21 ::  Train Loss Prior: 1.2124732653141022
10 Feb 00:03:28 ::  Train Loss Prior: 1.212200049715042
10 Feb 00:07:26 ::  Train Loss Prior: 1.2109314659214019
10 Feb 00:11:25 ::  Train Loss Prior: 1.209617891998291
10 Feb 00:15:27 ::  Train Loss Prior: 1.2103120320796967
10 Feb 00:19:31 ::  Train Loss Prior: 1.209254562225342
10 Feb 00:23:35 ::  Train Loss Prior: 1.2075258433437348
10 Feb 00:27:25 ::  Train Loss Prior: 1.207529023332596
10 Feb 00:31:24 ::  Train Loss Prior: 1.204194046535492
10 Feb 00:35:28 ::  Train Loss Prior: 1.2046270141887665
10 Feb 00:39:29 ::  Train Loss Prior: 1.2028055891132354
10 Feb 00:43:35 ::  Train Loss Prior: 1.20395911693573
10 Feb 00:47:35 ::  Train Loss Prior: 1.203451598443985
10 Feb 00:51:43 ::  Train Loss Prior: 1.2034596943569182
10 Feb 00:55:43 ::  Train Loss Prior: 1.20434851852417
10 Feb 00:59:45 ::  Train Loss Prior: 1.204313473777771
10 Feb 01:03:48 ::  Train Loss Prior: 1.2025515705871581
10 Feb 01:07:53 ::  Train Loss Prior: 1.2009919352531433
10 Feb 01:11:54 ::  Train Loss Prior: 1.1988288866901398
10 Feb 01:15:52 ::  Train Loss Prior: 1.1983227380466461
10 Feb 01:20:04 ::  Train Loss Prior: 1.1981843083000183
10 Feb 01:24:05 ::  Train Loss Prior: 1.1967707945919037
10 Feb 01:28:01 ::  Train Loss Prior: 1.1960932465171814
10 Feb 01:32:06 ::  Train Loss Prior: 1.193259956293106
10 Feb 01:36:09 ::  Train Loss Prior: 1.1926823164081573
10 Feb 01:40:10 ::  Train Loss Prior: 1.1910455285930635
10 Feb 01:44:12 ::  Train Loss Prior: 1.1902181839466095
10 Feb 01:48:11 ::  Train Loss Prior: 1.1886321332263947
10 Feb 01:52:15 ::  Train Loss Prior: 1.1882015367221832
10 Feb 01:56:14 ::  Train Loss Prior: 1.1873806852531432
10 Feb 02:00:17 ::  Train Loss Prior: 1.1863369031238555
10 Feb 02:04:20 ::  Train Loss Prior: 1.1857868181991578
10 Feb 02:08:22 ::  Train Loss Prior: 1.1851605790710449
10 Feb 02:12:28 ::  Train Loss Prior: 1.1842664624786376
10 Feb 02:16:26 ::  Train Loss Prior: 1.183176425704956
10 Feb 02:20:27 ::  Train Loss Prior: 1.1824030768871308
10 Feb 02:24:34 ::  Train Loss Prior: 1.1817228973960876
10 Feb 02:28:37 ::  Train Loss Prior: 1.1799320071220398
10 Feb 02:32:39 ::  Train Loss Prior: 1.1786990678787233
10 Feb 02:36:39 ::  Train Loss Prior: 1.1785143539619445
10 Feb 02:40:44 ::  Train Loss Prior: 1.178874249792099
10 Feb 02:44:53 ::  Train Loss Prior: 1.1785080941772461
10 Feb 02:48:58 ::  Train Loss Prior: 1.1782696740531922
10 Feb 02:53:02 ::  Train Loss Prior: 1.1786452979755402
10 Feb 02:57:08 ::  Train Loss Prior: 1.178077183418274
10 Feb 03:01:14 ::  Train Loss Prior: 1.1775248614406586
10 Feb 03:05:18 ::  Train Loss Prior: 1.1752218816375732
10 Feb 03:09:19 ::  Train Loss Prior: 1.1741588181591034
10 Feb 03:13:23 ::  Train Loss Prior: 1.1738350031471252
10 Feb 03:17:25 ::  Train Loss Prior: 1.172520909948349
10 Feb 03:21:25 ::  Train Loss Prior: 1.1721632022476196
10 Feb 03:25:25 ::  Train Loss Prior: 1.1726664846897126
10 Feb 03:29:18 ::  Train Loss Prior: 1.173370565919876
10 Feb 03:33:22 ::  Train Loss Prior: 1.1724359753513336
10 Feb 03:37:22 ::  Train Loss Prior: 1.1721700804138184
10 Feb 03:41:20 ::  Train Loss Prior: 1.170170091562271
10 Feb 03:45:17 ::  Train Loss Prior: 1.1692542442035676
10 Feb 03:49:09 ::  Train Loss Prior: 1.167951574573517
10 Feb 03:53:09 ::  Train Loss Prior: 1.166556362514496
10 Feb 03:57:01 ::  Train Loss Prior: 1.1647518302249908
10 Feb 04:00:59 ::  Train Loss Prior: 1.1629940298366546
10 Feb 04:05:00 ::  Train Loss Prior: 1.1628197969341278
10 Feb 04:09:03 ::  Train Loss Prior: 1.1628341469383239
10 Feb 04:13:18 ::  Train Loss Prior: 1.1628283857250215
10 Feb 04:17:17 ::  Train Loss Prior: 1.1611444887256623
10 Feb 04:21:18 ::  Train Loss Prior: 1.1601570858669281
10 Feb 04:25:20 ::  Train Loss Prior: 1.1591250114154816
10 Feb 04:29:22 ::  Train Loss Prior: 1.1598627073478698
10 Feb 04:33:30 ::  Train Loss Prior: 1.1578443359851838
10 Feb 04:37:27 ::  Train Loss Prior: 1.1584934114933014
10 Feb 04:41:39 ::  Train Loss Prior: 1.1568212004375458
10 Feb 04:45:39 ::  Train Loss Prior: 1.1546322389984132
10 Feb 04:49:37 ::  Train Loss Prior: 1.1540926626300811
10 Feb 04:53:48 ::  Train Loss Prior: 1.1548744659423829
10 Feb 04:57:50 ::  Train Loss Prior: 1.154238571910858
10 Feb 05:02:08 ::  Train Loss Prior: 1.1537835075759888
10 Feb 05:06:18 ::  Train Loss Prior: 1.1527853848457337
10 Feb 05:10:33 ::  Train Loss Prior: 1.1527189773654938
10 Feb 05:14:41 ::  Train Loss Prior: 1.1519790968513488
10 Feb 05:18:40 ::  Train Loss Prior: 1.149775508890152
10 Feb 05:22:44 ::  Train Loss Prior: 1.1498989699077606
10 Feb 05:26:40 ::  Train Loss Prior: 1.1493886024665831
10 Feb 05:30:27 ::  Train Loss Prior: 1.14865400349617
10 Feb 05:34:32 ::  Train Loss Prior: 1.1480705506896973
10 Feb 05:38:27 ::  Train Loss Prior: 1.1476710692882537
10 Feb 05:42:26 ::  Train Loss Prior: 1.1452795030021667
10 Feb 05:46:25 ::  Train Loss Prior: 1.1442771650314332
10 Feb 05:50:24 ::  Train Loss Prior: 1.1431100988578797
10 Feb 05:54:23 ::  Train Loss Prior: 1.142285318956375
10 Feb 05:58:23 ::  Train Loss Prior: 1.1418998128414155
10 Feb 06:02:29 ::  Train Loss Prior: 1.1425117485713958
10 Feb 06:06:30 ::  Train Loss Prior: 1.141964866437912
10 Feb 06:10:30 ::  Train Loss Prior: 1.140882547225952
10 Feb 06:14:40 ::  Train Loss Prior: 1.1396618472003937
10 Feb 06:18:39 ::  Train Loss Prior: 1.1392860838890075
10 Feb 06:22:43 ::  Train Loss Prior: 1.138519751443863
10 Feb 06:26:33 ::  Train Loss Prior: 1.1378796142292023
10 Feb 06:30:35 ::  Train Loss Prior: 1.1364427286481857
10 Feb 06:34:50 ::  Train Loss Prior: 1.1363305013370515
10 Feb 06:38:58 ::  Train Loss Prior: 1.136510058031082
10 Feb 06:43:03 ::  Train Loss Prior: 1.1362165013122558
10 Feb 06:47:00 ::  Train Loss Prior: 1.1359306409454346
10 Feb 06:51:03 ::  Train Loss Prior: 1.134519071159363
10 Feb 06:55:08 ::  Train Loss Prior: 1.1353325541591643
10 Feb 06:59:21 ::  Train Loss Prior: 1.1333125185489654
10 Feb 07:03:24 ::  Train Loss Prior: 1.1324979915237428
10 Feb 07:07:19 ::  Train Loss Prior: 1.132057881793976
10 Feb 07:11:20 ::  Train Loss Prior: 1.1320011184978485
10 Feb 07:15:21 ::  Train Loss Prior: 1.1301945771312714
10 Feb 07:19:20 ::  Train Loss Prior: 1.1294899753570558
10 Feb 07:23:21 ::  Train Loss Prior: 1.128140664834976
10 Feb 07:27:20 ::  Train Loss Prior: 1.1267882295227052
10 Feb 07:31:26 ::  Train Loss Prior: 1.1265897699928284
10 Feb 07:35:30 ::  Train Loss Prior: 1.1259609844207763
10 Feb 07:39:27 ::  Train Loss Prior: 1.1252369784164429
10 Feb 07:43:34 ::  Train Loss Prior: 1.1238249840927124
10 Feb 07:47:45 ::  Train Loss Prior: 1.1256603906822205
10 Feb 07:51:49 ::  Train Loss Prior: 1.124573376646042
10 Feb 07:55:50 ::  Train Loss Prior: 1.1234087100887298
10 Feb 07:59:49 ::  Train Loss Prior: 1.1218877589893341
10 Feb 08:03:51 ::  Train Loss Prior: 1.122969665670395
10 Feb 08:07:55 ::  Train Loss Prior: 1.1221334555530549
10 Feb 08:11:59 ::  Train Loss Prior: 1.1227859081459046
10 Feb 08:16:02 ::  Train Loss Prior: 1.1224331696510315
10 Feb 08:19:59 ::  Train Loss Prior: 1.1220362122821808
10 Feb 08:24:09 ::  Train Loss Prior: 1.1215340603065491
10 Feb 08:28:11 ::  Train Loss Prior: 1.1207661821746826
10 Feb 08:32:15 ::  Train Loss Prior: 1.1205738371181488
10 Feb 08:36:15 ::  Train Loss Prior: 1.118872629213333
10 Feb 08:40:22 ::  Train Loss Prior: 1.1204212079524993
10 Feb 08:44:29 ::  Train Loss Prior: 1.1203503198623657
10 Feb 08:48:26 ::  Train Loss Prior: 1.1196467057132722
10 Feb 08:52:34 ::  Train Loss Prior: 1.1194925602436065
10 Feb 08:56:32 ::  Train Loss Prior: 1.118418236093521
10 Feb 09:00:28 ::  Train Loss Prior: 1.1164446544361115
10 Feb 09:04:28 ::  Train Loss Prior: 1.115835493516922
10 Feb 09:08:25 ::  Train Loss Prior: 1.115257206325531
10 Feb 09:12:42 ::  Train Loss Prior: 1.11456447306633
10 Feb 09:16:40 ::  Train Loss Prior: 1.1152357108783721
10 Feb 09:20:47 ::  Train Loss Prior: 1.1131784265518188
10 Feb 09:25:02 ::  Train Loss Prior: 1.1125077835845947
10 Feb 09:29:04 ::  Train Loss Prior: 1.11149759973526
10 Feb 09:33:12 ::  Train Loss Prior: 1.1103698211479187
10 Feb 09:37:09 ::  Train Loss Prior: 1.109304212293625
10 Feb 09:41:07 ::  Train Loss Prior: 1.1083309830760957
10 Feb 09:45:11 ::  Train Loss Prior: 1.1055597984790801
10 Feb 09:49:16 ::  Train Loss Prior: 1.1047976797008514
10 Feb 09:53:21 ::  Train Loss Prior: 1.1045494322776794
10 Feb 09:57:28 ::  Train Loss Prior: 1.1044200156497956
10 Feb 10:01:32 ::  Train Loss Prior: 1.1046720878124237
10 Feb 10:05:27 ::  Train Loss Prior: 1.1040979377174378
10 Feb 10:09:22 ::  Train Loss Prior: 1.1033649781322479
10 Feb 10:13:26 ::  Train Loss Prior: 1.103306469812393
10 Feb 10:17:21 ::  Train Loss Prior: 1.1045848481750489
10 Feb 10:21:18 ::  Train Loss Prior: 1.1034052277088164
10 Feb 10:25:22 ::  Train Loss Prior: 1.1041005324935913
10 Feb 10:29:23 ::  Train Loss Prior: 1.1031272565174102
10 Feb 10:33:32 ::  Train Loss Prior: 1.102239000415802
10 Feb 10:37:31 ::  Train Loss Prior: 1.101731482362747
10 Feb 10:41:34 ::  Train Loss Prior: 1.1014246430587769
10 Feb 10:45:38 ::  Train Loss Prior: 1.1018945563411713
10 Feb 10:49:42 ::  Train Loss Prior: 1.099579916973114
10 Feb 10:53:42 ::  Train Loss Prior: 1.100509060344696
10 Feb 10:57:43 ::  Train Loss Prior: 1.0997537161159516
10 Feb 11:01:42 ::  Train Loss Prior: 1.0994634646987915
10 Feb 11:05:46 ::  Train Loss Prior: 1.0989319888877869
10 Feb 11:09:45 ::  Train Loss Prior: 1.0995089947128296
10 Feb 11:13:53 ::  Train Loss Prior: 1.099846694803238
10 Feb 11:17:51 ::  Train Loss Prior: 1.0976864032649993
10 Feb 11:21:53 ::  Train Loss Prior: 1.0960156177902223
10 Feb 11:25:54 ::  Train Loss Prior: 1.0961588585472106
10 Feb 11:29:58 ::  Train Loss Prior: 1.0947602706623076
10 Feb 11:34:01 ::  Train Loss Prior: 1.094856368598938
10 Feb 11:38:03 ::  Train Loss Prior: 1.0946209405612946
10 Feb 11:42:07 ::  Train Loss Prior: 1.0949772619247438
10 Feb 11:46:09 ::  Train Loss Prior: 1.0935754029369353
10 Feb 11:50:10 ::  Train Loss Prior: 1.0919977981567384
10 Feb 11:54:28 ::  Train Loss Prior: 1.0931290868186951
10 Feb 11:58:37 ::  Train Loss Prior: 1.092899697122574
10 Feb 12:02:54 ::  Train Loss Prior: 1.0922675652122498
10 Feb 12:06:52 ::  Train Loss Prior: 1.0929219779777526
10 Feb 12:11:01 ::  Train Loss Prior: 1.090664498615265
10 Feb 12:15:00 ::  Train Loss Prior: 1.0902423063087463
10 Feb 12:19:04 ::  Train Loss Prior: 1.0880256064510345
10 Feb 12:23:10 ::  Train Loss Prior: 1.0875680223655702
10 Feb 12:27:10 ::  Train Loss Prior: 1.0889022926712035
10 Feb 12:31:17 ::  Train Loss Prior: 1.0892427653598786
10 Feb 12:35:25 ::  Train Loss Prior: 1.089205960817337
10 Feb 12:39:27 ::  Train Loss Prior: 1.0895773687076569
10 Feb 12:43:33 ::  Train Loss Prior: 1.08960731713295
10 Feb 12:47:32 ::  Train Loss Prior: 1.0895248580646515
10 Feb 12:51:35 ::  Train Loss Prior: 1.089674972858429
10 Feb 12:55:34 ::  Train Loss Prior: 1.0897169431781768
10 Feb 12:59:34 ::  Train Loss Prior: 1.0893311504745484
10 Feb 13:03:35 ::  Train Loss Prior: 1.0886533652305603
10 Feb 13:07:28 ::  Train Loss Prior: 1.0884757109737395
10 Feb 13:11:30 ::  Train Loss Prior: 1.0880528841400146
10 Feb 13:15:30 ::  Train Loss Prior: 1.0882025147819518
10 Feb 13:19:31 ::  Train Loss Prior: 1.0877816354370118
10 Feb 13:23:31 ::  Train Loss Prior: 1.0866026047134398
10 Feb 13:27:28 ::  Train Loss Prior: 1.0859414048862457
10 Feb 13:31:24 ::  Train Loss Prior: 1.0860811320400239
10 Feb 13:35:20 ::  Train Loss Prior: 1.0839488412761689
10 Feb 13:39:14 ::  Train Loss Prior: 1.0840181179332733
10 Feb 13:43:17 ::  Train Loss Prior: 1.0830766460418702
10 Feb 13:47:16 ::  Train Loss Prior: 1.0838829634857177
10 Feb 13:51:17 ::  Train Loss Prior: 1.0820191236782073
10 Feb 13:55:22 ::  Train Loss Prior: 1.08047205327034
10 Feb 13:59:18 ::  Train Loss Prior: 1.0802702039337158
10 Feb 14:03:23 ::  Train Loss Prior: 1.078406513223648
10 Feb 14:07:18 ::  Train Loss Prior: 1.0788164130401612
10 Feb 14:11:25 ::  Train Loss Prior: 1.0769883777618408
10 Feb 14:15:27 ::  Train Loss Prior: 1.0750627322673798
10 Feb 14:19:25 ::  Train Loss Prior: 1.0755986368656159
10 Feb 14:23:37 ::  Train Loss Prior: 1.0744210102939606
10 Feb 14:27:39 ::  Train Loss Prior: 1.0736292434215546
10 Feb 14:31:43 ::  Train Loss Prior: 1.0743333815670013
10 Feb 14:35:48 ::  Train Loss Prior: 1.073992604265213
10 Feb 14:39:56 ::  Train Loss Prior: 1.0737435880470276
10 Feb 14:43:58 ::  Train Loss Prior: 1.0728401192188264
10 Feb 14:48:01 ::  Train Loss Prior: 1.0716951177120209
10 Feb 14:52:07 ::  Train Loss Prior: 1.0709760766506196
10 Feb 14:56:19 ::  Train Loss Prior: 1.0706559899520873
10 Feb 15:00:25 ::  Train Loss Prior: 1.0704791674613952
10 Feb 15:04:34 ::  Train Loss Prior: 1.070032509241104
10 Feb 15:08:33 ::  Train Loss Prior: 1.0692436940574646
10 Feb 15:12:44 ::  Train Loss Prior: 1.070521860923767
10 Feb 15:16:48 ::  Train Loss Prior: 1.0699080268096923
10 Feb 15:20:50 ::  Train Loss Prior: 1.0715156870365143
10 Feb 15:24:54 ::  Train Loss Prior: 1.0711066918659211
10 Feb 15:28:54 ::  Train Loss Prior: 1.0711766624259949
10 Feb 15:32:56 ::  Train Loss Prior: 1.0704833657550812
10 Feb 15:36:54 ::  Train Loss Prior: 1.0715585032463073
10 Feb 15:40:54 ::  Train Loss Prior: 1.070174043302536
10 Feb 15:44:57 ::  Train Loss Prior: 1.0690246836948394
10 Feb 15:49:00 ::  Train Loss Prior: 1.0680470317268371
10 Feb 15:53:08 ::  Train Loss Prior: 1.0678500461387634
10 Feb 15:57:07 ::  Train Loss Prior: 1.0668117481994628
10 Feb 16:01:11 ::  Train Loss Prior: 1.0654482778644563
10 Feb 16:05:15 ::  Train Loss Prior: 1.0667097814369202
10 Feb 16:09:22 ::  Train Loss Prior: 1.0660851511001588
10 Feb 16:13:26 ::  Train Loss Prior: 1.0659231124401092
10 Feb 16:17:26 ::  Train Loss Prior: 1.0667884235858918
10 Feb 16:21:24 ::  Train Loss Prior: 1.0673529120731353
10 Feb 16:25:22 ::  Train Loss Prior: 1.0651957799625398
10 Feb 16:29:17 ::  Train Loss Prior: 1.0637423802280426
10 Feb 16:33:22 ::  Train Loss Prior: 1.0617122026443482
10 Feb 16:37:21 ::  Train Loss Prior: 1.06314885928154
10 Feb 16:41:22 ::  Train Loss Prior: 1.0621141435241699
10 Feb 16:45:21 ::  Train Loss Prior: 1.0626645137119293
10 Feb 16:49:27 ::  Train Loss Prior: 1.0624476588058471
10 Feb 16:53:37 ::  Train Loss Prior: 1.0625463135910034
10 Feb 16:57:37 ::  Train Loss Prior: 1.0629025669193268
10 Feb 17:01:39 ::  Train Loss Prior: 1.0638516979026795
10 Feb 17:05:52 ::  Train Loss Prior: 1.062789795179367
10 Feb 17:09:54 ::  Train Loss Prior: 1.0630801610660554
10 Feb 17:13:58 ::  Train Loss Prior: 1.0637343169593811
10 Feb 17:17:56 ::  Train Loss Prior: 1.063689696378708
10 Feb 17:21:59 ::  Train Loss Prior: 1.0623457174491882
10 Feb 17:26:19 ::  Train Loss Prior: 1.0608941555595397
10 Feb 17:30:20 ::  Train Loss Prior: 1.0610761277675629
10 Feb 17:34:36 ::  Train Loss Prior: 1.0607320001792908
10 Feb 17:38:38 ::  Train Loss Prior: 1.060476854391098
10 Feb 17:42:43 ::  Train Loss Prior: 1.0611236706447602
10 Feb 17:46:48 ::  Train Loss Prior: 1.058875403213501
10 Feb 17:50:44 ::  Train Loss Prior: 1.058053165283203
10 Feb 17:54:49 ::  Train Loss Prior: 1.0567653788757325
10 Feb 17:58:57 ::  Train Loss Prior: 1.0548565084648132
10 Feb 18:03:05 ::  Train Loss Prior: 1.0540988162899017
10 Feb 18:07:06 ::  Train Loss Prior: 1.0542425663661956
10 Feb 18:11:10 ::  Train Loss Prior: 1.0535999754333496
10 Feb 18:15:22 ::  Train Loss Prior: 1.05159835565567
10 Feb 18:19:26 ::  Train Loss Prior: 1.0514720529556274
10 Feb 18:23:30 ::  Train Loss Prior: 1.0519827880096435
10 Feb 18:27:31 ::  Train Loss Prior: 1.0509717133426666
10 Feb 18:31:46 ::  Train Loss Prior: 1.0508451437091828
10 Feb 18:35:50 ::  Train Loss Prior: 1.0501745360660553
10 Feb 18:39:54 ::  Train Loss Prior: 1.0491758910369873
10 Feb 18:43:56 ::  Train Loss Prior: 1.0499717161750795
10 Feb 18:47:59 ::  Train Loss Prior: 1.048608868818283
10 Feb 18:52:02 ::  Train Loss Prior: 1.049554962453842
10 Feb 18:56:09 ::  Train Loss Prior: 1.0489416529273987
10 Feb 19:00:20 ::  Train Loss Prior: 1.050764204826355
10 Feb 19:04:28 ::  Train Loss Prior: 1.0492762055110931
10 Feb 19:08:26 ::  Train Loss Prior: 1.049240861568451
10 Feb 19:12:32 ::  Train Loss Prior: 1.047502397069931
10 Feb 19:16:33 ::  Train Loss Prior: 1.0469997270679474
10 Feb 19:20:36 ::  Train Loss Prior: 1.0462214723873138
